id,archivo,titular,fuente,fecha,url,cuerpo_completo,motivo_cuerpo,palabras_cuerpo,relevancia_prefiltro,motivo_prefiltro
71,noticias/20260922_071_decoracion-off-campus-asi-puedes-copiar-el-estilo-del-dormit.md,Decoración Off Campus: así puedes copiar el estilo del dormitorio de Hannah Wells,Fotocasa Research,2026-09-22 06:00,https://www.fotocasa.es/fotocasa-life/hogar/decoracion/decoracion-off-campus/,si,,748,fuera,No aparece el ámbito de la Agencia; candidata a descarte.
72,noticias/20260922_072_el-pecado-original-de-occidente-en-iran-cuando-churchill-y-e.md,El pecado original de Occidente en Irán: cuando Churchill y Eisenhower ordenaron derrocar a Mosaddeq,moncloa.com (descubierta),2026-09-22 04:30,https://www.moncloa.com/2026/09/22/pecado-original-occidente-iran-derrocar-mosaddeq-3431367/,si,,1002,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
73,noticias/20260922_073_es-sexista-el-recreo-o-deben-respetarse-los-juegos-de-toda-l.md,"¿Es sexista el recreo o deben respetarse los juegos 'de toda la vida'? El fútbol en el colegio, a debate con los expertos",elespanol.com (descubierta),2026-09-22 05:00,https://www.elespanol.com/mujer/protagonistas/20260922/sexista-recreo-deben-respetarse-juegos-toda-vida-futbol-colegio-debate-expertos/1003744390656_0.html,si,,2650,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
74,noticias/20260922_074_sika-completa-la-adquisicion-de-akkim-y-refuerza-su-oferta-d.md,Sika completa la adquisición de Akkim y refuerza su oferta de adhesivos y selladores,Construible,2026-09-22 02:00,https://www.construible.es/2026/09/22/sika-completa-adquisicion-akkim-y-refuerza-oferta-adhesivos-y-selladores,si,,445,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
75,noticias/20260922_075_itercon-incorpora-inteligencia-artificial-para-reforzar-la-s.md,ITERCON incorpora inteligencia artificial para reforzar la seguridad laboral en obra,Construible,2026-09-22 02:00,https://www.construible.es/2026/09/22/itercon-incorpora-inteligencia-artificial-para-reforzar-seguridad-laboral-en-obra,si,,462,fuera,No aparece el ámbito de la Agencia; candidata a descarte.
76,noticias/20260922_076_el-programa-rehabilitacion-a-nivel-de-barrio-beneficia-a-7-7.md,El programa Rehabilitación a nivel de barrio beneficia a 7.768 viviendas en 41 municipios de Madrid,Construible,2026-09-22 02:00,https://www.construible.es/2026/09/22/programa-rehabilitacion-nivel-barrio-beneficia-7-768-viviendas-41-municipios-madrid,si,,444,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
77,noticias/20260922_077_finaliza-la-rehabilitacion-integral-del-centro-civico-medina.md,Finaliza la rehabilitación integral del Centro Cívico Medina de Haro con mejoras de eficiencia y sostenibilidad,Construible,2026-09-22 02:00,https://www.construible.es/2026/09/22/finaliza-rehabilitacion-integral-centro-civico-medina-haro-mejoras-eficiencia-sostenibilidad,si,,359,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
78,noticias/20260922_078_baleares-recibe-46-proyectos-de-economia-circular-centrados-.md,Baleares recibe 46 proyectos de economía circular centrados en la gestión de residuos y el ecodiseño,Construible,2026-09-22 02:00,https://www.construible.es/2026/09/22/baleares-recibe-46-proyectos-economia-circular-centrados-gestion-residuos-ecodiseno,si,,406,fuera,No aparece el ámbito de la Agencia; candidata a descarte.
79,noticias/20260921_079_el-govern-activa-regenera-255-millones-anuales-para-rehabili.md,El Govern activa Regenera: 255 millones anuales para rehabilitar vivienda en Cataluña,moncloa.com (descubierta),2026-09-21 22:09,https://www.moncloa.com/2026/09/22/govern-regenera-rehabilitacion-vivienda-catalunya-3435437/,si,,902,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
80,noticias/20260922_080_anuncio-de-licitacion-de-jefatura-de-asuntos-economicos-de-l.md,"Anuncio de licitación de: Jefatura de Asuntos Económicos de la Guardia Civil. Objeto: Contratación en régimen de arrendamiento, de 200 vehículos turismo del segmento Berlina,nuevos en color comercial, para unidades de investigación, información y apoyo no uniformadas de la Guardia Civil. Expediente: M/0045/A/26/2.",BOE - Sumario del dia,2026-09-22 00:00,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-30598,parcial,El texto publicado es muy breve.,17,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
81,noticias/20260922_081_anuncio-de-licitacion-de-adif-alta-velocidad-consejo-de-admi.md,Anuncio de licitación de: ADIF Alta Velocidad - Consejo de Administración. Objeto: Obras de ejecución del proyecto de construcción de protecciones acústicas de la línea de alta velocidad Murcia-Almería. Tramo: Murcia- Lorca. Expediente: 3.26/20830.0165.,BOE - Sumario del dia,2026-09-22 00:00,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-30601,parcial,El texto publicado es muy breve.,14,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
82,noticias/20260922_082_anuncio-de-formalizacion-de-contratos-de-junta-de-contrataci.md,"Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Cultura . Objeto: Diseño, producción, alquiler de equipamiento, transporte ida y vuelta, montaje y desmontaje del Pabellón del Ministerio de Cultura en LIBER' 2026 Feria Internacional del Libro (LIBER) que tendrá lugar del 29 septiembre al 1 de octubre de 2026. Expediente: J260022.",BOE - Sumario del dia,2026-09-22 00:00,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-30613,parcial,El texto publicado es muy breve.,14,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
83,noticias/20260922_083_anuncio-de-licitacion-de-consejo-de-seguridad-nuclear-objeto.md,Anuncio de licitación de: Consejo de Seguridad Nuclear. Objeto: Servicio de gestión de la información BIM durante el proyecto de rehabilitación de la sede del Consejo de Seguridad Nuclear. Expediente: SPA/397/2025/630.00.,BOE - Sumario del dia,2026-09-22 00:00,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-30622,parcial,El texto publicado es muy breve.,16,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
84,noticias/20260922_084_anuncio-del-administrador-de-infraestructuras-ferroviarias-p.md,"Anuncio del Administrador de Infraestructuras Ferroviarias por el que se somete a información pública a efectos de declaración de la necesidad de ocupación el Proyecto modificado nº 1 del proyecto de construcción de la ampliación de la red de cercanías de Madrid hasta Soto del Real. Fase 1. Infraestructura, vía y línea aérea de contacto.",BOE - Sumario del dia,2026-09-22 00:00,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-30628,si,,320,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
85,noticias/20260922_085_anuncio-del-area-funcional-de-industria-y-energia-de-la-dele.md,"Anuncio del Área Funcional de Industria y Energía de la Delegación del Gobierno en Madrid, por el que se somete a información pública la Solicitud de la Autorización Administrativa Previa para las modificaciones del proyecto, así como la Autorización Administrativa de Construcción para las modificaciones de los proyectos y Declaración de Utilidad Pública de la subestación ST Grillete 220/30 kV, la subestación ST Noguera 220 kV, la infraestructura de evacuación L/220 kV Noguera – AP157, la infraestructura de evacuación L/220 kV AP157 – ST San Fernando Renovables, la subestación ST San Fernando Renovables 400/220 kV, y la infraestructura de evacuación L/400 kV ST San Fernando Renovables – ST San Fernando REE. Exp.: PFOT-208.",BOE - Sumario del dia,2026-09-22 00:00,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-30630,si,,2903,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
86,noticias/20260922_086_anuncio-del-area-de-industria-y-energia-de-la-delegacion-del.md,"Anuncio del Área de Industria y Energía de la Delegación del Gobierno en Extremadura, por el que se somete a información pública la solicitud de Modificación de Autorización Administrativa Previa, Declaración de Utilidad Pública, y Autorización Administrativa de Construcción del proyecto Planta Solar Fotovoltaica Calzadilla de 114 MW de potencia instalada fotovoltaica e infraestructura de evacuación, con punto de conexión a la red eléctrica en la subestación de transporte Zarzón (Pinofranqueado) 400 kV, en los términos municipales de Calzadilla (Cáceres) y Guijo de Coria (Cáceres), promovido por Proyecto Fotovoltaico Calzadilla, S.L.U. Exp.: PFot - 1126.",BOE - Sumario del dia,2026-09-22 00:00,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-30631,si,,1425,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
87,noticias/20260922_087_resolucion-de-la-direccion-general-de-politica-energetica-y-.md,"Resolución de la Dirección General de Política Energética y Minas por la que se otorga a Redexis Infraestructuras, S.L. autorización administrativa y aprobación del Proyecto de nueva posición sobre el gasoducto Linares-Villacarrillo para inyección de biometano en el término municipal de Úbeda (Jaén).",BOE - Sumario del dia,2026-09-22 00:00,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-30637,si,,3055,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
88,noticias/20260922_088_resolucion-de-la-delegacion-territorial-de-economia-hacienda.md,"Resolución de la Delegación Territorial de Economía, Hacienda y Fondos Europeos y de Universidad, Industria, Energía e Innovación en Granada, por la que se declara, en concreto, de utilidad pública, el proyecto denominado «Cierre de LMT línea Campo_Cama 20 kv subestación Jabalcón con línea Castril 20 kv subestación Baza entre el apoyo nº 1 y el apoyo nº 28, Parajes la Granja, Cortijo Grande, Hoyas de Luna, Cortijo Nuevo y LLano Pozos», T.M. de Baza y Benamaurel (Granada).",BOE - Sumario del dia,2026-09-22 00:00,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-30660,si,,1751,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
89,noticias/20260922_089_resolucion-del-servicio-de-ordenacion-industrial-energetica-.md,"Resolución del Servicio de Ordenación Industrial, Energética y Minera, de la Dirección General de Industria, Energía y Minas, por la que se declara en concreto de utilidad pública las instalaciones correspondientes al proyecto denominado Nuevo centro de transformación 201028 CT28MO Aparcamiento y línea subterránea de MT de unión entre los CT 201001, 201012 y 201002. Término Municipal: Monesterio. Expediente: 06AT-14208-18536.",BOE - Sumario del dia,2026-09-22 00:00,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-30661,si,,1584,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
90,noticias/20260921_090_el-boe-oficializa-la-ayuda-de-hasta-600-euros-al-mes-para-pr.md,El BOE oficializa la ayuda de hasta 600 euros al mes para propietarios que cedan su vivienda al alquiler asequible,que.es (descubierta),2026-09-21 21:28,https://www.que.es/2026/09/21/boe-ayuda-600-euros-alquiler-asequible/,si,,730,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
91,noticias/20260921_091_el-precio-de-la-vivienda-protegida-sube-otro-5-y-marca-un-nu.md,El precio de la vivienda protegida sube otro 5% y marca un nuevo máximo: cuánto cuesta una VPO,que.es (descubierta),2026-09-21 21:18,https://www.que.es/2026/09/21/precio-vivienda-protegida-record/,si,,686,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
92,noticias/20260921_092_el-ceo-de-merlin-properties-carga-contra-la-regulacion-que-a.md,El CEO de Merlin Properties carga contra la regulación que amenaza los centros de datos en España,que.es (descubierta),2026-09-21 21:03,https://www.que.es/2026/09/21/merlin-properties-centros-datos-regulacion/,si,,703,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
93,noticias/20260921_093_seis-proyectos-innovadores-en-edificacion-del-agua-reutiliza.md,Seis proyectos innovadores en edificación: del agua reutilizada al presupuesto automatizado,Innovando en la construccion,2026-09-21 17:41,https://innovandoenlaconstruccion.com/proyectos-innovadores-en-edificacion/,si,,1189,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
94,noticias/20260921_094_el-ministerio-de-vivienda-y-cgate-colaboraran-en-el-desarrol.md,El Ministerio de Vivienda y CGATE colaborarán en el desarrollo de iniciativas de formación y divulgación,Innovando en la construccion,2026-09-21 11:47,https://innovandoenlaconstruccion.com/convenio-ministerio-vivienda-cgate/,si,,455,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
95,noticias/20260921_095_los-pisos-compartidos-siguen-expandiendose-cada-vez-mas-espa.md,Los pisos compartidos siguen expandiéndose: cada vez más españoles recurren a esta fórmula,Fotocasa Research,2026-09-21 07:50,https://www.fotocasa.es/fotocasa-life/compartir-piso/pisos-compartidos-cada-vez-mas-espanoles-recurren-esta-formula/,si,,584,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
96,noticias/20260921_096_que-pasa-con-el-colegio-si-te-mudas-esto-es-lo-que-debes-hac.md,¿Qué pasa con el colegio si te mudas? Esto es lo que debes hacer para no perder la plaza,Fotocasa Research,2026-09-21 07:00,https://www.fotocasa.es/fotocasa-life/consultorio/cambiar-colegio-por-mudanza/,si,,1049,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
97,noticias/20260921_097_gonzalo-bernardos-el-precio-de-la-vivienda-no-bajara-porque-.md,Gonzalo Bernardos: «El precio de la vivienda no bajará porque hay un gran desequilibrio entre demanda y oferta»,Fotocasa Research,2026-09-21 06:50,https://www.fotocasa.es/fotocasa-life/sector/gonzalo-bernardos-precio-vivienda-no-bajara-gran-desequilibrio-demanda-oferta/,si,,450,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
98,noticias/20260921_098_leon-lidera-la-subida-del-precio-entre-las-capitales-una-viv.md,León lidera la subida del precio entre las capitales: una vivienda cuesta 39.000 euros más que hace un año,Fotocasa Research,2026-09-21 06:50,https://www.fotocasa.es/fotocasa-life/compraventa/leon-lidera-subida-precio-capitales-vivienda-cuesta-39-000-euros-mas-ano/,si,,665,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
99,noticias/20260921_099_es-necesario-obtener-el-permiso-de-la-comunidad-para-convert.md,¿Es necesario obtener el permiso de la comunidad para convertir un local en vivienda? Depende de los estatutos,Fotocasa Research,2026-09-21 06:07,https://www.fotocasa.es/fotocasa-life/consultorio/es-necesario-obtener-el-permiso-de-la-comunidad-para-convertir-un-local-en-vivienda/,si,,829,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
100,noticias/20260921_100_como-decorar-un-espejo-8-ideas-faciles-y-originales-para-con.md,Cómo decorar un espejo: 8 ideas fáciles y originales para convertirlo en la pieza estrella de tu casa,Fotocasa Research,2026-09-21 06:00,https://www.fotocasa.es/fotocasa-life/hogar/decoracion/como-decorar-un-espejo/,si,,1180,fuera,No aparece el ámbito de la Agencia; candidata a descarte.
101,noticias/20260921_101_la-nueva-directiva-europea-de-agua-potable-centra-una-jornad.md,La nueva Directiva Europea de Agua Potable centra una jornada técnica de Genebre con Enginyers BCN,Construible,2026-09-21 02:00,https://www.construible.es/2026/09/21/nueva-directiva-europea-agua-potable-centra-jornada-tecnica-genebre-con-enginyers-bcn,si,,373,fuera,No aparece el ámbito de la Agencia; candidata a descarte.
102,noticias/20260921_102_la-rehabilitacion-de-40-viviendas-publicas-en-miajadas-incor.md,La rehabilitación de 40 viviendas públicas en Miajadas incorpora SATE y nuevas carpinterías,Construible,2026-09-21 02:00,https://www.construible.es/2026/09/21/rehabilitacion-40-viviendas-publicas-miajadas-incorpora-sate-nuevas-carpinterias,si,,247,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
103,noticias/20260921_103_canarias-impulsa-un-hackathon-de-ecodiseno-y-economia-circul.md,Canarias impulsa un Hackathon de Ecodiseño y Economía Circular para reducir los residuos,Construible,2026-09-21 02:00,https://www.construible.es/2026/09/21/canarias-impulsa-hackathon-ecodiseno-economia-circular-reducir-residuos,si,,446,fuera,No aparece el ámbito de la Agencia; candidata a descarte.
104,noticias/20260921_104_el-proyecto-greenrenov8-lanza-una-encuesta-sobre-las-priorid.md,El proyecto GreenRenoV8 lanza una encuesta sobre las prioridades en la rehabilitación de edificios,Construible,2026-09-21 02:00,https://www.construible.es/2026/09/21/proyecto-greenrenov8-lanza-encuesta-sobre-prioridades-rehabilitacion-edificios,si,,426,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
105,noticias/20260921_105_el-proyecto-d4runoff-aplica-datos-y-soluciones-basadas-en-la.md,El proyecto D4Runoff aplica datos y soluciones basadas en la naturaleza para optimizar el drenaje urbano,Construible,2026-09-21 02:00,https://www.construible.es/2026/09/21/proyecto-d4runoff-aplica-datos-soluciones-basadas-naturaleza-optimizar-drenaje-urbano,si,,653,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
106,noticias/20260920_106_la-contratacion-publica-supera-los-180-000-millones-y-exige-.md,La contratación pública supera los 180.000 millones y exige filtrar mejor las licitaciones,Inmodiario,2026-09-20 14:05,https://inmodiario.com/181/87165/la-contratacion-publica-supera-los-180-000-millones-y-exige-filtrar-mejor-las-licitaciones/,si,,1026,fuera,No aparece el ámbito de la Agencia; candidata a descarte.
107,noticias/20260920_107_las-reformas-revalorizan-las-viviendas-antes-de-venderlas.md,Las reformas revalorizan las viviendas antes de venderlas,Inmodiario,2026-09-20 13:57,https://inmodiario.com/189/87162/las-reformas-revalorizan-las-viviendas-antes-de-venderlas/,si,,806,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
108,noticias/20260920_108_el-sobrecalentamiento-agrava-la-vulnerabilidad-de-millones-d.md,El sobrecalentamiento agrava la vulnerabilidad de millones de viviendas,Inmodiario,2026-09-20 13:51,https://inmodiario.com/194/87159/el-sobrecalentamiento-agrava-la-vulnerabilidad-de-millones-de-viviendas/,si,,1098,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
109,noticias/20260920_109_cuando-eres-estudiante-y-el-alquiler-de-una-sola-habitacion-.md,"Cuando eres estudiante y el alquiler de una sola habitación se te dispara a casi 700 euros: ""¡Estaba desesperada por encontrar piso!""",20minutos - Vivienda,2026-09-20 07:57,https://www.20minutos.es/vivienda/cuando-eres-estudiante-alquiler-una-sola-habitacion-se-te-dispara-casi-700-euros-estaba-desesperada-por-encontrar-piso_7038391_0.html,si,,2043,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
110,noticias/20260919_110_la-casa-prefabricada-con-dos-plantas-diseno-moderno-y-grande.md,"La casa prefabricada con dos plantas, diseño moderno y grandes ventanas que puedes comprar en Amazon por 16.000 euros",20minutos - Vivienda,2026-09-19 18:30,https://www.20minutos.es/vivienda/casa-prefabricada-amazon-dos-plantas-moderna-16000-euros_7038873_0.html,si,,381,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
111,noticias/20260918_111_vecinos-que-tiran-basura-por-el-patio-interior-y-abandono-de.md,"Vecinos que tiran basura por el patio interior y abandono de zonas comunes porque no hay junta, preguntas en el consultorio de vivienda",20minutos - Vivienda,2026-09-18 15:45,https://www.20minutos.es/vivienda/vecinos-que-tiran-basura-por-patio-interior-abandono-zonas-comunes-porque-no-hay-junta-preguntas-consultorio-vivienda_7038608_0.html,si,,995,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
112,noticias/20260918_112_visita-el-camion-de-mudanza-de-barbie-x-fotocasa-y-participa.md,Visita el camión de mudanza de Barbie x Fotocasa y participa en el sorteo de su «Dreamhouse»,Fotocasa Research,2026-09-18 11:29,https://www.fotocasa.es/fotocasa-life/fotocasa/visita-el-camion-de-mudanza-de-barbie-x-fotocasa-y-participa-en-el-sorteo-de-su-dreamhouse/,si,,55,fuera,No aparece el ámbito de la Agencia; candidata a descarte.
113,noticias/20260918_113_fotocasa-y-barbie-sortean-50-000-para-la-entrada-de-tu-nuevo.md,Fotocasa y Barbie sortean 50.000 € para la entrada de tu nuevo hogar,Fotocasa Research,2026-09-18 10:54,https://www.fotocasa.es/fotocasa-life/fotocasa/fotocasa-y-barbie-sortean-50-000-e-para-la-entrada-de-tu-nuevo-hogar/,si,,641,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
114,noticias/20260918_114_fotocasa-lleva-a-madrid-el-camion-de-la-mudanza-de-barbie.md,Fotocasa lleva a Madrid el camión de la mudanza de Barbie,Fotocasa Research,2026-09-18 10:53,https://www.fotocasa.es/fotocasa-life/fotocasa/fotocasa-lleva-a-madrid-el-camion-de-la-mudanza-de-barbie/,si,,398,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
115,noticias/20260916_115_el-alquiler-de-una-habitacion-en-madrid-y-barcelona-ronda-lo.md,El alquiler de una habitación en Madrid y Barcelona ronda los 700 euros al mes: estos son los barrios más caros y baratos,20minutos - Vivienda,2026-09-16 16:44,https://www.20minutos.es/vivienda/alquiler-habitacion-madrid-barcelona-ronda-euros-mes-barrios-mas-caros-baratos_7037563_0.html,si,,543,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
116,noticias/20260915_116_gonzalo-bernardos-avisa-sobre-la-vivienda-le-doy-el-pesame-a.md,"Gonzalo Bernardos avisa sobre la vivienda: ""Le doy el pésame a los que desean comprar o alquilar un piso""",20minutos - Vivienda,2026-09-15 14:33,https://www.20minutos.es/vivienda/gonzalo-bernardos-avisa-sobre-vivienda-le-doy-pesame-los-que-desean-comprar-alquilar-un-piso_7036993_0.html,si,,695,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
117,noticias/20260914_117_los-aspectos-que-debes-tener-en-cuenta-en-un-barrio-antes-de.md,"Los aspectos que debes tener en cuenta en un barrio antes de comprar una vivienda: transporte público, ocio o centros sanitarios",20minutos - Vivienda,2026-09-14 17:20,https://www.20minutos.es/vivienda/los-aspectos-que-debes-tener-cuenta-un-barrio-antes-comprar-una-vivienda-transporte-publico-ocio-centros-sanitarios_7036447_0.html,si,,498,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
118,noticias/20260914_118_premios-buildingsmart-international-2026-anunciados-los-los-.md,Premios buildingSMART International 2026: anunciados los los 22 finalistas,Innovando en la construccion,2026-09-14 11:58,https://innovandoenlaconstruccion.com/premios-buildingsmart-international-2026/,si,,392,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
119,noticias/20260914_119_familias-revit-gratis-donde-descargarlas-y-como-cargarlas-bi.md,Familias Revit gratis: dónde descargarlas y cómo cargarlas bien en tu proyecto,OVACEN,2026-09-14 11:18,https://ovacen.com/familias-revit-descargar-gratis/,si,,599,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
120,noticias/20260914_120_el-pueblo-valenciano-a-hora-y-media-de-la-playa-que-ofrece-v.md,El pueblo valenciano a hora y media de la playa que ofrece viviendas a 300 euros al mes para captar vecinos,20minutos - Vivienda,2026-09-14 12:16,https://www.20minutos.es/vivienda/pueblo-valenciano-hora-media-playa-ofrece-viviendas-300-euros-mes-captar-vecinos_7036370_0.html,si,,470,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
121,noticias/20260912_121_tsk-busca-rating-con-fitch-para-ir-al-mercado-de-bonos.md,TSK busca 'rating' con Fitch para ir al mercado de bonos,Expansion - Inmobiliario,2026-09-12 00:09,https://www.expansion.com/empresas/2026/09/12/6aa461f8e5fdea0f598b458e.html,si,,683,fuera,No aparece el ámbito de la Agencia; candidata a descarte.
122,noticias/20260911_122_copcisa-y-arno-se-imponen-en-el-megacontrato-de-mantenimient.md,Copcisa y Arnó se imponen en el megacontrato de mantenimiento de la red viaria catalana,Expansion - Inmobiliario,2026-09-11 22:52,https://www.expansion.com/catalunya/2026/09/11/6aa469fe468aebc5268b459e.html,si,,277,fuera,No aparece el ámbito de la Agencia; candidata a descarte.
123,noticias/20260911_123_por-debajo-de-los-1-500-euros-el-metro-cuadrado-estas-son-la.md,Por debajo de los 1.500 euros el metro cuadrado... Estas son las oportunidades para comprar vivienda en los pueblos de Málaga,20minutos - Vivienda,2026-09-11 11:19,https://www.20minutos.es/vivienda/pueblos-comprar-vivienda-malaga-baratos-1500-euros-metro-cuadrado_7035267_0.html,si,,410,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
124,noticias/20260911_124_acs-crece-en-india-un-mercado-de-data-center-de-18-000-millo.md,"ACS crece en India, un mercado de 'data center' de 18.000 millones",Expansion - Inmobiliario,2026-09-11 00:57,https://www.expansion.com/empresas/inmobiliario/2026/09/11/6aa33389468aeb53688b458f.html,si,,492,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
125,noticias/20260910_125_alquiler-en-ciudades-universitarias-9-tendencias-en-2026.md,Alquiler en ciudades universitarias: 9 tendencias en 2026,Innovando en la construccion,2026-09-10 10:22,https://innovandoenlaconstruccion.com/alquiler-en-ciudades-universitarias-tendencias/,si,,1167,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
126,noticias/20260910_126_la-filial-de-acciona-en-polonia-pide-120-millones-para-salva.md,La filial de Acciona en Polonia pide 120 millones para salvarse,Expansion - Inmobiliario,2026-09-10 00:51,https://www.expansion.com/empresas/inmobiliario/2026/09/10/6aa1a223468aeb32548b457e.html,si,,487,fuera,No aparece el ámbito de la Agencia; candidata a descarte.
127,noticias/20260909_127_9-errores-de-gestion-que-mas-dinero-cuestan-a-un-estudio-pro.md,9 Errores de gestión que más dinero cuestan a un estudio profesional ¿Cómo evitarlos?,OVACEN,2026-09-09 20:59,https://ovacen.com/errores-gestion-dinero-estudio-profesional/,si,,1106,dudosa,Toca el ámbito de refilón: hay que leerla para decidir.
128,noticias/20260909_128_copcisa-preve-superar-este-ano-los-400-millones-de-ingresos.md,Copcisa prevé superar este año los 400 millones de ingresos,Expansion - Inmobiliario,2026-09-09 21:39,https://www.expansion.com/catalunya/2026/09/09/6aa1adfbe5fdea7a088b457d.html,si,,565,alta,El ámbito de la Agencia aparece en el titular o de forma repetida.
